"","key","gene.x","beta.x","lfsr.x","cell.x","region.x","beta.y","s2","stdev","p","gene.y","region.y","cell.y","lfsr.y","bias","match"
"554102","Intraparietal_sulcus Astro JAM3","JAM3",0.109269524411208,0.0202305725390118,"Astro","Intraparietal_sulcus",-0.772109161566103,1.89916811272715,0.426237589024295,0.200752682570049,"JAM3","Intraparietal_sulcus","Astro",0.820435498414442,"ns","diff"
"554103","Intraparietal_sulcus BEC JAM3","JAM3",0.111151314374729,0.0151664387743382,"BEC","Intraparietal_sulcus",-0.548847670844045,0.729405154463376,0.513105850448818,0.219144233882527,"JAM3","Intraparietal_sulcus","BEC",0.998685554541824,"ns","diff"
"554112","Intraparietal_sulcus LAMP5 JAM3","JAM3",0.11387044131276,0.00441592056630477,"LAMP5","Intraparietal_sulcus",-0.0368230420097406,0.881129432983708,0.118154533230026,0.742387441509219,"JAM3","Intraparietal_sulcus","LAMP5",0.996610699605712,"ns","diff"
"554116","Intraparietal_sulcus PAX6 JAM3","JAM3",0.114215166781404,0.00264575831156484,"PAX6","Intraparietal_sulcus",-0.125537551826854,0.912877832430821,0.192046486522474,0.500322559161286,"JAM3","Intraparietal_sulcus","PAX6",0.997490670526371,"ns","diff"
"554120","Retrosplenial_cortex ADARB2 JAM3","JAM3",0.112522379964942,0.00884332454805791,"ADARB2","Retrosplenial_cortex",-0.194904193056396,1.43781996292873,0.232200674874653,0.490073342237364,"JAM3","Retrosplenial_cortex","ADARB2",0.999492647473012,"ns","diff"
"554133","Retrosplenial_cortex Oligo JAM3","JAM3",0.107001350273385,0.0262640264990478,"Oligo","Retrosplenial_cortex",-0.496165679889987,0.531774469798545,0.269495920339497,0.0187385283472642,"JAM3","Retrosplenial_cortex","Oligo",0.999498793627635,"ns","diff"
"554134","Retrosplenial_cortex OPC JAM3","JAM3",0.110672118285627,0.0179018031864527,"OPC","Retrosplenial_cortex",-0.0809682363859299,0.617473434228264,0.299865834780281,0.734342732569981,"JAM3","Retrosplenial_cortex","OPC",0.999043408998884,"ns","diff"
"554145","Angular_Gyrus Astro JARID2","JARID2",0.0694721964292326,0.00675992730747678,"Astro","Angular_Gyrus",-0.223423373910794,1.32979862650366,0.254461265131976,0.453370052070338,"JARID2","Angular_Gyrus","Astro",0.867807251409476,"ns","diff"
"554146","Angular_Gyrus BEC JARID2","JARID2",0.0694589251637203,0.0067490756467022,"BEC","Angular_Gyrus",-0.162892437962457,0.713908119809279,0.265605724520576,0.473720783254062,"JARID2","Angular_Gyrus","BEC",0.99990666151338,"ns","diff"
"554157","Angular_Gyrus Oligo JARID2","JARID2",0.0694049691897924,0.00719677913429945,"Oligo","Angular_Gyrus",-0.152889767823137,0.54360444276376,0.363873331162512,0.574077230828299,"JARID2","Angular_Gyrus","Oligo",0.807808674808392,"ns","diff"
"554163","Caudal_Insula ADARB2 JARID2","JARID2",0.0694717614295769,0.00669648152744725,"ADARB2","Caudal_Insula",-0.0109760722434968,1.13222461559851,0.13887490842875,0.941264609082172,"JARID2","Caudal_Insula","ADARB2",0.999970717431769,"ns","diff"
"554164","Caudal_Insula Astro JARID2","JARID2",0.0694585972933556,0.00672422482855816,"Astro","Caudal_Insula",-0.402518104473504,1.48253826069557,0.211201130881834,0.128242256917128,"JARID2","Caudal_Insula","Astro",0.702185608841287,"ns","diff"
"554166","Caudal_Insula Chandelier JARID2","JARID2",0.069483479739728,0.00637654453557947,"Chandelier","Caudal_Insula",-0.019836302799435,0.887095969026994,0.108195762403129,0.846836285991527,"JARID2","Caudal_Insula","Chandelier",0.999988615097673,"ns","diff"
"554175","Caudal_Insula Micro JARID2","JARID2",0.0694048276205002,0.00711528547442785,"Micro","Caudal_Insula",-0.492985804325302,1.09257367653082,0.352427167144424,0.188743715805033,"JARID2","Caudal_Insula","Micro",0.893328950038555,"ns","diff"
"554176","Caudal_Insula Oligo JARID2","JARID2",0.0694372244560756,0.0071073872525201,"Oligo","Caudal_Insula",-0.132198727854195,0.34466714648425,0.280679471279362,0.429160916790181,"JARID2","Caudal_Insula","Oligo",0.782125371248488,"ns","diff"
"554177","Caudal_Insula OPC JARID2","JARID2",0.0694883850245519,0.00686909960860971,"OPC","Caudal_Insula",-0.0700543379263481,0.516208495270158,0.204928909490462,0.637791732909918,"JARID2","Caudal_Insula","OPC",0.901068669558791,"ns","diff"
"554183","Fusiform_Gyrus Astro JARID2","JARID2",0.0694281462950902,0.0067804993863118,"Astro","Fusiform_Gyrus",-0.16345817460426,1.04886149691462,0.227084995074563,0.487465523474677,"JARID2","Fusiform_Gyrus","Astro",0.992012321799458,"ns","diff"
"554184","Fusiform_Gyrus BEC JARID2","JARID2",0.0694382381785358,0.00688766663459666,"BEC","Fusiform_Gyrus",-0.153584771987342,0.888781918442475,0.246013569584744,0.512560054413257,"JARID2","Fusiform_Gyrus","BEC",0.999219391484476,"ns","diff"
"554185","Fusiform_Gyrus Chandelier JARID2","JARID2",0.0694253645285169,0.00685513985528938,"Chandelier","Fusiform_Gyrus",-0.088133437438632,0.724082482335031,0.116918894431437,0.382504339103442,"JARID2","Fusiform_Gyrus","Chandelier",0.891337452409108,"ns","diff"
"554186","Fusiform_Gyrus L23IT JARID2","JARID2",0.0695277961632635,0.00670875694339761,"L23IT","Fusiform_Gyrus",-0.0657584460108138,0.888265311356949,0.0897331940535194,0.443693335666418,"JARID2","Fusiform_Gyrus","L23IT",0.876096193799026,"ns","diff"
"554187","Fusiform_Gyrus L4IT JARID2","JARID2",0.0695070077030654,0.00668078144990454,"L4IT","Fusiform_Gyrus",-0.0101915791393727,1.78609660177079,0.0910000153262215,0.933844996148314,"JARID2","Fusiform_Gyrus","L4IT",0.987011226021628,"ns","diff"
"554188","Fusiform_Gyrus L56NP JARID2","JARID2",0.0694813563654279,0.00669945854427505,"L56NP","Fusiform_Gyrus",-0.0109532781671842,1.04024744610885,0.109662552525361,0.922653144837621,"JARID2","Fusiform_Gyrus","L56NP",0.994341074536954,"ns","diff"
"554189","Fusiform_Gyrus L5IT JARID2","JARID2",0.0695106117658158,0.00671318220736095,"L5IT","Fusiform_Gyrus",-0.0715835494519048,0.85108765249837,0.0860517507603069,0.375161633455263,"JARID2","Fusiform_Gyrus","L5IT",0.842665921461841,"ns","diff"
"554190","Fusiform_Gyrus L6b JARID2","JARID2",0.0694921036071243,0.00673148193345874,"L6b","Fusiform_Gyrus",-0.226558896180824,0.563821445786544,0.136444948868673,0.0357831905224058,"JARID2","Fusiform_Gyrus","L6b",0.75201033313572,"ns","diff"
"554191","Fusiform_Gyrus L6CT JARID2","JARID2",0.0694901785788285,0.00670686794706654,"L6CT","Fusiform_Gyrus",-0.105413455124507,0.73607835450415,0.128496121263642,0.347859430778815,"JARID2","Fusiform_Gyrus","L6CT",0.834773969613222,"ns","diff"
"554192","Fusiform_Gyrus L6IT JARID2","JARID2",0.0695032167829394,0.0066881393363278,"L6IT","Fusiform_Gyrus",-0.0150496942085843,0.567007548816092,0.0990670670439829,0.841599327722991,"JARID2","Fusiform_Gyrus","L6IT",0.975285539789439,"ns","diff"
"554196","Fusiform_Gyrus OPC JARID2","JARID2",0.0694617566771606,0.00671019925865545,"OPC","Fusiform_Gyrus",-0.0980733803215168,0.652924520136643,0.224434954749661,0.59252853746287,"JARID2","Fusiform_Gyrus","OPC",0.997666163495863,"ns","diff"
"554198","Fusiform_Gyrus PVALB JARID2","JARID2",0.0694849645236992,0.00673596346428993,"PVALB","Fusiform_Gyrus",-0.101049657369628,0.782109614308663,0.0779280690916516,0.15367439841648,"JARID2","Fusiform_Gyrus","PVALB",0.598656097469436,"ns","diff"
"554199","Fusiform_Gyrus SST JARID2","JARID2",0.069485672551342,0.00672188047992185,"SST","Fusiform_Gyrus",-0.12435381499937,0.898872839601096,0.0955941840463639,0.180299732470377,"JARID2","Fusiform_Gyrus","SST",0.726217711578666,"ns","diff"
"554200","Fusiform_Gyrus VIP JARID2","JARID2",0.0694988235350931,0.0066913515954901,"VIP","Fusiform_Gyrus",-0.021943639878911,1.12758402449952,0.0783828081160088,0.793943965789358,"JARID2","Fusiform_Gyrus","VIP",0.953913052256133,"ns","diff"
"554202","Inferior_Lateral_TemporalOccipital Astro JARID2","JARID2",0.0694801195968585,0.00674141554130384,"Astro","Inferior_Lateral_TemporalOccipital",-0.0775481831190703,0.848083781317455,0.198611546427948,0.674969087894616,"JARID2","Inferior_Lateral_TemporalOccipital","Astro",0.906667567520986,"ns","diff"
"554203","Inferior_Lateral_TemporalOccipital BEC JARID2","JARID2",0.0694478000308255,0.00673861165589568,"BEC","Inferior_Lateral_TemporalOccipital",-0.0770640744799742,0.666972623105368,0.254030910538351,0.712798809450751,"JARID2","Inferior_Lateral_TemporalOccipital","BEC",0.997397545688013,"ns","diff"
"554213","Inferior_Lateral_TemporalOccipital Micro JARID2","JARID2",0.0693787556354457,0.00743047002229541,"Micro","Inferior_Lateral_TemporalOccipital",-0.622257173551637,1.05859451558859,0.455883380078002,0.196778717001131,"JARID2","Inferior_Lateral_TemporalOccipital","Micro",0.925217963768138,"ns","diff"
"554214","Inferior_Lateral_TemporalOccipital Oligo JARID2","JARID2",0.0693545981923552,0.00733152154256976,"Oligo","Inferior_Lateral_TemporalOccipital",-0.562812832777948,0.495661900149281,0.436123031935391,0.0807078851765679,"JARID2","Inferior_Lateral_TemporalOccipital","Oligo",0.533063630028898,"ns","diff"
"554215","Inferior_Lateral_TemporalOccipital OPC JARID2","JARID2",0.0694331837522528,0.00681434014810049,"OPC","Inferior_Lateral_TemporalOccipital",-0.104848832888188,0.523725148442569,0.244397751815242,0.558250509922608,"JARID2","Inferior_Lateral_TemporalOccipital","OPC",0.763661097441559,"ns","diff"
"554222","Intraparietal_sulcus BEC JARID2","JARID2",0.0694516424418939,0.00665360273499295,"BEC","Intraparietal_sulcus",-0.0213592761930848,0.626765395432959,0.21710361097263,0.901849630011358,"JARID2","Intraparietal_sulcus","BEC",0.998685554541824,"ns","diff"
"554234","Intraparietal_sulcus OPC JARID2","JARID2",0.0694942613678431,0.00678626690746677,"OPC","Intraparietal_sulcus",-0.00531119560636473,0.528196896915751,0.207479309437468,0.97214444168594,"JARID2","Intraparietal_sulcus","OPC",0.999486592401617,"ns","diff"
"554239","Retrosplenial_cortex ADARB2 JARID2","JARID2",0.0694732390865003,0.00662738120253749,"ADARB2","Retrosplenial_cortex",-0.110892812715107,1.08229844488628,0.182894744935373,0.564989675873592,"JARID2","Retrosplenial_cortex","ADARB2",0.999492647473012,"ns","diff"
"554240","Retrosplenial_cortex Astro JARID2","JARID2",0.0694338090293471,0.00681116110468662,"Astro","Retrosplenial_cortex",-0.213789090715585,0.980050603683059,0.258160223249085,0.410793649660029,"JARID2","Retrosplenial_cortex","Astro",0.99957904195105,"ns","diff"
"554241","Retrosplenial_cortex BEC JARID2","JARID2",0.069440462408319,0.00691729344977556,"BEC","Retrosplenial_cortex",-0.13846987058629,0.561338169781881,0.247810737883315,0.461745166172331,"JARID2","Retrosplenial_cortex","BEC",0.997920432662428,"ns","diff"
"554243","Retrosplenial_cortex L23IT JARID2","JARID2",0.0695516685317384,0.00651097740228516,"L23IT","Retrosplenial_cortex",-0.101711181145034,0.973397166605935,0.102176936262293,0.323714843345162,"JARID2","Retrosplenial_cortex","L23IT",0.999362378769652,"ns","diff"
"554246","Retrosplenial_cortex L5IT JARID2","JARID2",0.0695401953630746,0.00645742032918914,"L5IT","Retrosplenial_cortex",-0.0484217017876052,0.774298242688324,0.0977978316322751,0.579306218153116,"JARID2","Retrosplenial_cortex","L5IT",0.999840608678669,"ns","diff"
"554250","Retrosplenial_cortex LAMP5 JARID2","JARID2",0.0695177747586702,0.006605572667009,"LAMP5","Retrosplenial_cortex",-0.105820891137126,1.5035287853272,0.115476005605299,0.461807619862411,"JARID2","Retrosplenial_cortex","LAMP5",0.997565405542846,"ns","diff"
"554251","Retrosplenial_cortex Micro JARID2","JARID2",0.0693388620845063,0.00752911916471752,"Micro","Retrosplenial_cortex",-0.316410981354581,1.32567688246175,0.458743247764053,0.553027131701311,"JARID2","Retrosplenial_cortex","Micro",0.978096157165562,"ns","diff"
"554257","Retrosplenial_cortex VIP JARID2","JARID2",0.0695137027614973,0.00658482084310053,"VIP","Retrosplenial_cortex",-0.0457631103536649,0.570658820715191,0.08916266011497,0.502927774699736,"JARID2","Retrosplenial_cortex","VIP",0.999934629641545,"ns","diff"
"554389","Caudal_Insula L4IT JAZF1-AS1","JAZF1-AS1",0.154909143778379,0.0493919138649858,"L4IT","Caudal_Insula",-0.00258704844382596,3.08508973224248,0.104097331832953,0.988818783817051,"JAZF1-AS1","Caudal_Insula","L4IT",0.999374405566474,"ns","diff"
"554395","Caudal_Insula LAMP5 JAZF1-AS1","JAZF1-AS1",0.152835848657503,0.0477186148805299,"LAMP5","Caudal_Insula",-0.0799923641993825,2.17458549885273,0.190701582905364,0.778185698710338,"JAZF1-AS1","Caudal_Insula","LAMP5",0.998293258733103,"ns","diff"
"554396","Caudal_Insula PAX6 JAZF1-AS1","JAZF1-AS1",0.151470223065965,0.0438598301514456,"PAX6","Caudal_Insula",-0.0621196728931306,1.66670337092556,0.199666338819924,0.81117884991738,"JAZF1-AS1","Caudal_Insula","PAX6",0.999955711061361,"ns","diff"
"554397","Caudal_Insula PVALB JAZF1-AS1","JAZF1-AS1",0.153722690798836,0.0454296899839381,"PVALB","Caudal_Insula",-0.00834805991478493,5.05153083600648,0.109115842144016,0.973099228915529,"JAZF1-AS1","Caudal_Insula","PVALB",0.998419152245321,"ns","diff"
"554398","Caudal_Insula SST JAZF1-AS1","JAZF1-AS1",0.151593034521874,0.0495969344818871,"SST","Caudal_Insula",-0.00490023702048337,2.36352768519261,0.14614136485057,0.98275122767874,"JAZF1-AS1","Caudal_Insula","SST",0.999299901285246,"ns","diff"
"554441","Intraparietal_sulcus VIP JAZF1-AS1","JAZF1-AS1",0.155010616215261,0.0457453037658,"VIP","Intraparietal_sulcus",-0.0103023571837229,1.96949069152908,0.156126072203414,0.962831310231527,"JAZF1-AS1","Intraparietal_sulcus","VIP",0.999776382122249,"ns","diff"
"554442","Retrosplenial_cortex ADARB2 JAZF1-AS1","JAZF1-AS1",0.151428862314957,0.0477019149360952,"ADARB2","Retrosplenial_cortex",-0.426798659410713,1.10958317835031,0.445223538722264,0.371071520170175,"JAZF1-AS1","Retrosplenial_cortex","ADARB2",0.999492647473012,"ns","diff"
"555066","Angular_Gyrus ADARB2 JMY","JMY",-0.0700852734855069,0.0109113079640987,"ADARB2","Angular_Gyrus",0.0423820973823119,1.09626042846862,0.20721591259421,0.846688876443495,"JMY","Angular_Gyrus","ADARB2",0.998416629756275,"ns","diff"
"555068","Angular_Gyrus BEC JMY","JMY",-0.0700854802761553,0.0108873762040899,"BEC","Angular_Gyrus",0.155059145193375,1.02957487944671,0.482985025147513,0.753953580184126,"JMY","Angular_Gyrus","BEC",0.99990666151338,"ns","diff"
"555073","Angular_Gyrus L5IT JMY","JMY",-0.0700943790813568,0.010946080066689,"L5IT","Angular_Gyrus",0.00438113234010107,0.585259519363372,0.0913776402230541,0.950543668504341,"JMY","Angular_Gyrus","L5IT",0.999992155688739,"ns","diff"
"555075","Angular_Gyrus L6CT JMY","JMY",-0.0700913767433945,0.0109083478458429,"L6CT","Angular_Gyrus",0.0599953810165887,0.723090310306642,0.152063934966797,0.64694743892258,"JMY","Angular_Gyrus","L6CT",0.999649455282172,"ns","diff"
"555078","Angular_Gyrus Micro JMY","JMY",-0.0700880961425132,0.0108617535415628,"Micro","Angular_Gyrus",0.370627459338517,0.889068117031346,0.788212231867467,0.621897807635224,"JMY","Angular_Gyrus","Micro",0.981205652255451,"ns","diff"
"555085","Caudal_Insula ADARB2 JMY","JMY",-0.0700924982028595,0.0107863108307868,"ADARB2","Caudal_Insula",0.0445075719396089,1.12130693968431,0.156869729324682,0.790514298417615,"JMY","Caudal_Insula","ADARB2",0.999970717431769,"ns","diff"
"555088","Caudal_Insula Chandelier JMY","JMY",-0.070076377747387,0.0109514905781923,"Chandelier","Caudal_Insula",0.209901348819922,0.791962377944318,0.165259369476728,0.162745870587744,"JMY","Caudal_Insula","Chandelier",0.999453581894303,"ns","diff"
"555097","Caudal_Insula Micro JMY","JMY",-0.0700809308927146,0.0108801796070529,"Micro","Caudal_Insula",0.0630016233219584,0.958853673114163,0.493128238218114,0.896879754422901,"JMY","Caudal_Insula","Micro",0.988769588487824,"ns","diff"
"555100","Caudal_Insula PAX6 JMY","JMY",-0.0700891073541992,0.0108316907595617,"PAX6","Caudal_Insula",0.0721102832886826,0.902393369784689,0.120960616625127,0.534967489928455,"JMY","Caudal_Insula","PAX6",0.999955711061361,"ns","diff"
"555107","Fusiform_Gyrus Chandelier JMY","JMY",-0.0700978331352631,0.010745250659879,"Chandelier","Fusiform_Gyrus",0.070562310319283,0.847975910449762,0.170265661566892,0.655805226694997,"JMY","Fusiform_Gyrus","Chandelier",0.951421557769065,"ns","diff"
"555120","Fusiform_Gyrus PVALB JMY","JMY",-0.070072718792392,0.0107781090534687,"PVALB","Fusiform_Gyrus",0.0241217459411498,0.474266660576242,0.0922542457032647,0.707039362567228,"JMY","Fusiform_Gyrus","PVALB",0.927198576858149,"ns","diff"
"555138","Inferior_Lateral_TemporalOccipital PAX6 JMY","JMY",-0.0700854209751628,0.01089191788571,"PAX6","Inferior_Lateral_TemporalOccipital",0.0235407165994346,0.742398718701719,0.156732860361528,0.863072520077973,"JMY","Inferior_Lateral_TemporalOccipital","PAX6",0.997138697545202,"ns","diff"
"555142","Intraparietal_sulcus ADARB2 JMY","JMY",-0.0700837955464877,0.0108996059973668,"ADARB2","Intraparietal_sulcus",0.0262842473461591,0.73459082007088,0.157511946812793,0.847061096219455,"JMY","Intraparietal_sulcus","ADARB2",0.998433259194131,"ns","diff"
"555144","Intraparietal_sulcus BEC JMY","JMY",-0.070079500284468,0.0109201149203803,"BEC","Intraparietal_sulcus",0.187361519456627,1.21586624132557,0.397924321866057,0.672125359556387,"JMY","Intraparietal_sulcus","BEC",0.998685554541824,"ns","diff"
"555151","Intraparietal_sulcus L6CT JMY","JMY",-0.0700865926516573,0.0109122371584242,"L6CT","Intraparietal_sulcus",0.0795927952908997,0.56004406695566,0.115575791412793,0.36477718595428,"JMY","Intraparietal_sulcus","L6CT",0.998790094652956,"ns","diff"
"555154","Intraparietal_sulcus Micro JMY","JMY",-0.0700772536086844,0.0108391625327664,"Micro","Intraparietal_sulcus",0.0501047771937548,1.10096425222613,0.612214215542609,0.938240309353728,"JMY","Intraparietal_sulcus","Micro",0.999462809011871,"ns","diff"
"555157","Intraparietal_sulcus PAX6 JMY","JMY",-0.0700891749006057,0.0108050055256477,"PAX6","Intraparietal_sulcus",0.0459175399674594,0.896249089643348,0.160010489492871,0.764369041272805,"JMY","Intraparietal_sulcus","PAX6",0.997490670526371,"ns","diff"
"555158","Intraparietal_sulcus PVALB JMY","JMY",-0.070091587913217,0.0108865702972486,"PVALB","Intraparietal_sulcus",0.00206834072796003,0.419749464614716,0.0854126671660011,0.970460160220716,"JMY","Intraparietal_sulcus","PVALB",0.997660352210697,"ns","diff"
"555159","Intraparietal_sulcus SST JMY","JMY",-0.0700909041752383,0.0108290574031142,"SST","Intraparietal_sulcus",0.0281738746501095,0.694761912461912,0.104796654750849,0.749407139160297,"JMY","Intraparietal_sulcus","SST",0.999211177039195,"ns","diff"
"555172","Retrosplenial_cortex LAMP5 JMY","JMY",-0.0700955997411528,0.0107993360375467,"LAMP5","Retrosplenial_cortex",0.00258514664535081,0.529633734480599,0.110491356373249,0.97460780768694,"JMY","Retrosplenial_cortex","LAMP5",0.997577438865384,"ns","diff"
"555173","Retrosplenial_cortex Micro JMY","JMY",-0.0700836987809196,0.0109594882385626,"Micro","Retrosplenial_cortex",0.05882712827679,1.27674928023434,0.753785520335556,0.945331585878552,"JMY","Retrosplenial_cortex","Micro",0.999922063987312,"ns","diff"
"555176","Retrosplenial_cortex PAX6 JMY","JMY",-0.0700928160425827,0.0107911701439765,"PAX6","Retrosplenial_cortex",0.0485343258904694,0.827329437733168,0.174296508732855,0.762191103290366,"JMY","Retrosplenial_cortex","PAX6",0.999512216751611,"ns","diff"
"556802","Inferior_Lateral_TemporalOccipital Micro KANSL1","KANSL1",0.248983592271222,1.28272978129774e-09,"Micro","Inferior_Lateral_TemporalOccipital",-0.320538658019816,0.813006885363309,0.381313964947037,0.360221416826194,"KANSL1","Inferior_Lateral_TemporalOccipital","Micro",0.946884797898995,"ns","diff"
"558330","Fusiform_Gyrus Astro KATNA1","KATNA1",0.128864918533085,0.0440218235161181,"Astro","Fusiform_Gyrus",-0.95977283949171,0.757383824113315,0.469204848026237,0.0253820292480726,"KATNA1","Fusiform_Gyrus","Astro",0.962581930927696,"ns","diff"
"558335","Fusiform_Gyrus L56NP KATNA1","KATNA1",0.170353621358375,0.034839167844776,"L56NP","Fusiform_Gyrus",-0.0363592051029156,0.758310949118295,0.236145416930364,0.860870396968548,"KATNA1","Fusiform_Gyrus","L56NP",0.987961794414025,"ns","diff"
"558343","Fusiform_Gyrus OPC KATNA1","KATNA1",0.141430490014102,0.0305404944455004,"OPC","Fusiform_Gyrus",-0.113844928775783,0.718211059101472,0.415012439670804,0.748354557607083,"KATNA1","Fusiform_Gyrus","OPC",0.997666163495863,"ns","diff"
"559550","Fusiform_Gyrus PAX6 KBTBD7","KBTBD7",0.182420869073729,0.0470874556756157,"PAX6","Fusiform_Gyrus",-0.153337788195874,0.665229712059467,0.326092567530442,0.568514323050116,"KBTBD7","Fusiform_Gyrus","PAX6",0.907078249501765,"ns","diff"
"563054","Inferior_Lateral_TemporalOccipital PAX6 KCNK6","KCNK6",0.244612843956168,0.00308215554239891,"PAX6","Inferior_Lateral_TemporalOccipital",-0.785059353366634,1.36377718580305,0.510692301866359,0.200443538760192,"KCNK6","Inferior_Lateral_TemporalOccipital","PAX6",0.929507068498152,"ns","diff"
"563060","Retrosplenial_cortex ADARB2 KCNK6","KCNK6",0.226154852801217,0.0194530588010104,"ADARB2","Retrosplenial_cortex",-0.119358041538721,0.829030437505701,0.512678391567343,0.800178301855644,"KCNK6","Retrosplenial_cortex","ADARB2",0.999492647473012,"ns","diff"
"563155","Angular_Gyrus OPC KCNMA1","KCNMA1",-0.0685277701589407,0.0415785729256515,"OPC","Angular_Gyrus",0.349810381174859,0.900630994431895,0.164364908845447,0.0336000467765471,"KCNMA1","Angular_Gyrus","OPC",0.367504101273425,"ns","diff"
"563174","Caudal_Insula OPC KCNMA1","KCNMA1",-0.0557616200011927,0.0429813481421258,"OPC","Caudal_Insula",0.201070148503934,1.52410210752151,0.144309627964832,0.268326911634189,"KCNMA1","Caudal_Insula","OPC",0.746740595489593,"ns","diff"
"563212","Inferior_Lateral_TemporalOccipital OPC KCNMA1","KCNMA1",-0.0710623411196762,0.0390339762466088,"OPC","Inferior_Lateral_TemporalOccipital",0.435870604670567,1.28389741610328,0.160523228735514,0.0237640267590496,"KCNMA1","Inferior_Lateral_TemporalOccipital","OPC",0.168211045343188,"ns","diff"
"563231","Intraparietal_sulcus OPC KCNMA1","KCNMA1",-0.0551888048721336,0.0444093176172098,"OPC","Intraparietal_sulcus",0.210050151115155,0.894145050968941,0.144665436634821,0.135530406739637,"KCNMA1","Intraparietal_sulcus","OPC",0.993236694738308,"ns","diff"
"563249","Retrosplenial_cortex Oligo KCNMA1","KCNMA1",-0.160015801377879,0.0401920351083506,"Oligo","Retrosplenial_cortex",2.94220657763604,2.92136801800508,0.645064001254973,0.0135570360931673,"KCNMA1","Retrosplenial_cortex","Oligo",0.999498793627635,"ns","diff"
"564705","Fusiform_Gyrus VIP KCNS3","KCNS3",-0.150051736223181,0.0412042852755713,"VIP","Fusiform_Gyrus",0.0912581015164493,2.47902538251757,0.157010036726664,0.714730625666383,"KCNS3","Fusiform_Gyrus","VIP",0.92674468001416,"ns","diff"
"565535","Caudal_Insula ADARB2 KCTD17","KCTD17",0.135189180589307,0.0114316342480248,"ADARB2","Caudal_Insula",-0.041296301120735,1.41738436227345,0.376977122894438,0.927276422805306,"KCTD17","Caudal_Insula","ADARB2",0.999970717431769,"ns","diff"
"565558","Fusiform_Gyrus PAX6 KCTD17","KCTD17",0.393352536535563,7.04322422826834e-05,"PAX6","Fusiform_Gyrus",-0.0895164889073392,0.847622711313291,0.365592352935131,0.792076565025036,"KCTD17","Fusiform_Gyrus","PAX6",0.970397568672541,"ns","diff"
"567454","Angular_Gyrus Astro KDM3A","KDM3A",0.123144411287461,0.0119795073834884,"Astro","Angular_Gyrus",-0.217626411278094,0.447631316440149,0.350910755816687,0.362606034524203,"KDM3A","Angular_Gyrus","Astro",0.841358767599559,"ns","diff"
"567455","Angular_Gyrus BEC KDM3A","KDM3A",0.12279937117354,0.0126983984940233,"BEC","Angular_Gyrus",-0.223299024066741,0.736861787999376,0.337057593369885,0.446458048004496,"KDM3A","Angular_Gyrus","BEC",0.99990666151338,"ns","diff"
"567466","Angular_Gyrus Oligo KDM3A","KDM3A",0.117794562406569,0.0244150993520634,"Oligo","Angular_Gyrus",-0.416713921858974,0.613994735163786,0.577842263851404,0.366598499763741,"KDM3A","Angular_Gyrus","Oligo",0.680636794933019,"ns","diff"
"567467","Angular_Gyrus OPC KDM3A","KDM3A",0.121382912190653,0.0172848336316166,"OPC","Angular_Gyrus",-0.419337056941226,0.59841425398755,0.386615463568764,0.172618342265341,"KDM3A","Angular_Gyrus","OPC",0.580777875892194,"ns","diff"
"567468","Angular_Gyrus PAX6 KDM3A","KDM3A",0.124781238935444,0.00210392669397544,"PAX6","Angular_Gyrus",-0.173095329295076,0.846726838342906,0.232597400022924,0.427027332217364,"KDM3A","Angular_Gyrus","PAX6",0.998082685904311,"ns","diff"
"567470","Angular_Gyrus SST KDM3A","KDM3A",0.126110837985601,0.0014304989206294,"SST","Angular_Gyrus",-0.0150883569199491,1.18815583752072,0.158126329569442,0.930892651619296,"KDM3A","Angular_Gyrus","SST",0.999890494156386,"ns","diff"
"567473","Caudal_Insula Astro KDM3A","KDM3A",0.123595283510044,0.00975523504550522,"Astro","Caudal_Insula",-0.0366940591723175,0.761563792205029,0.285227826410054,0.88381013749735,"KDM3A","Caudal_Insula","Astro",0.979398727213648,"ns","diff"
"567484","Caudal_Insula Micro KDM3A","KDM3A",0.123619188884323,0.00938954470561011,"Micro","Caudal_Insula",-0.365039101687478,1.06466283789083,0.499389459400187,0.482992765759092,"KDM3A","Caudal_Insula","Micro",0.935109039910209,"ns","diff"
"567485","Caudal_Insula Oligo KDM3A","KDM3A",0.121731185025227,0.0162083123694325,"Oligo","Caudal_Insula",-0.251413202510381,0.723252780121022,0.412171417899732,0.479169179450645,"KDM3A","Caudal_Insula","Oligo",0.81153487353473,"ns","diff"
"567486","Caudal_Insula OPC KDM3A","KDM3A",0.121888643379109,0.0151891853281528,"OPC","Caudal_Insula",-0.112693074055641,0.944759326621908,0.320373993713968,0.720060657070623,"KDM3A","Caudal_Insula","OPC",0.929204636219776,"ns","diff"
"567491","Fusiform_Gyrus ADARB2 KDM3A","KDM3A",0.122592449778194,0.00965458646700056,"ADARB2","Fusiform_Gyrus",-0.130506340369105,0.780401642641084,0.225939151540889,0.518015236173379,"KDM3A","Fusiform_Gyrus","ADARB2",0.894757908120146,"ns","diff"
"567495","Fusiform_Gyrus L23IT KDM3A","KDM3A",0.121549160431955,0.00930756383328336,"L23IT","Fusiform_Gyrus",-0.0618263387970082,0.825939478654752,0.101611162080641,0.508936786757992,"KDM3A","Fusiform_Gyrus","L23IT",0.900083812386918,"ns","diff"
